,Unnamed: 0,votes,eevp,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd,effective_vote_split,dem_votes,rep_votes,votes_change,split_change,rep_votes_change,dem_votes_change,dem_share,rep_share
111,111,1093509,46,2020-11-04T03:33:16Z,alabama,2300000,1318255,2074338,2123372,0.623,0.365,0,63.05668016194332,399130.785,681256.107,1751,0.0,1090.872999999905,639.1149999999907,0.36499999999999466,0.6229999999999457
112,112,1109466,47,2020-11-04T03:33:50Z,alabama,2300000,1318255,2074338,2123372,0.625,0.363,0,63.25910931174089,402736.158,693416.25,15957,0.20242914979757387,12160.14300000004,3605.3730000000214,0.2259430344049647,0.7620569655950392
113,113,1118645,47,2020-11-04T03:34:12Z,alabama,2300000,1318255,2074338,2123372,0.627,0.361,0,63.46153846153847,403830.845,701390.415,9179,0.20242914979757387,7974.165000000037,1094.6869999999763,0.11925994117005952,0.868740058829942
114,114,1131209,48,2020-11-04T03:35:23Z,alabama,2300000,1318255,2074338,2123372,0.629,0.359,0,63.663967611336034,406104.03099999996,711530.461,12564,0.20242914979756677,10140.045999999973,2273.185999999987,0.18092852594714956,0.8070714740528473
115,115,1139283,48,2020-11-04T03:36:04Z,alabama,2300000,1318255,2074338,2123372,0.631,0.358,0,63.80182002022244,407863.31399999995,718887.573,8074,0.1378524088864097,7357.111999999965,1759.2829999999958,0.21789484765915232,0.91121030468169
116,116,1163951,49,2020-11-04T03:36:19Z,alabama,2300000,1318255,2074338,2123372,0.632,0.35600000000000004,0,63.96761133603239,414366.55600000004,735617.032,24668,0.16579131580994755,16729.45900000003,6503.242000000086,0.2636306956380771,0.6781846521809645
117,117,1169348,49,2020-11-04T03:36:41Z,alabama,2300000,1318255,2074338,2123372,0.632,0.35600000000000004,0,63.96761133603239,416287.88800000004,739027.936,5397,0.0,3410.9039999999804,1921.3319999999949,0.35599999999999904,0.6319999999999963
118,118,1181775,50,2020-11-04T03:39:21Z,alabama,2300000,1318255,2074338,2123372,0.627,0.361,0,63.46153846153847,426620.77499999997,740972.925,12427,-0.506072874493924,1944.9890000000596,10332.88699999993,0.8314868431640725,0.1565131568359266
119,119,1230361,52,2020-11-04T03:41:28Z,alabama,2300000,1318255,2074338,2123372,0.627,0.361,0,63.46153846153847,444160.321,771436.347,48586,0.0,30463.421999999904,17539.54600000003,0.36100000000000065,0.626999999999998
120,120,1274884,54,2020-11-04T03:44:11Z,alabama,2300000,1318255,2074338,2123372,0.624,0.364,0,63.15789473684211,464057.776,795527.616,44523,-0.30364372469635725,24091.269000000088,19897.455000000016,0.44690283673606934,0.541097163263933
121,121,1275671,54,2020-11-04T03:44:37Z,alabama,2300000,1318255,2074338,2123372,0.624,0.364,0,63.15789473684211,464344.244,796018.704,787,0.0,491.0879999999888,286.4679999999935,0.3639999999999917,0.6239999999999858
122,122,1281555,54,2020-11-04T03:44:58Z,alabama,2300000,1318255,2074338,2123372,0.622,0.365,0,63.0192502532928,467767.575,797127.21,5884,-0.13864448354930659,1108.5059999999357,3423.3310000000056,0.5818033650577847,0.18839326988442143
123,123,1286158,54,2020-11-04T03:46:24Z,alabama,2300000,1318255,2074338,2123372,0.621,0.366,0,62.91793313069909,470733.828,798704.118,4603,-0.10131712259371284,1576.908000000054,2966.252999999968,0.6444173365196542,0.34258266348035066
124,124,1291940,54,2020-11-04T03:48:07Z,alabama,2300000,1318255,2074338,2123372,0.62,0.36700000000000005,0,62.81661600810536,474141.98000000004,801002.8,5782,-0.10131712259372705,2298.68200000003,3408.15200000006,0.589441715669329,0.3975582843306866
125,125,1310559,55,2020-11-04T03:49:33Z,alabama,2300000,1318255,2074338,2123372,0.621,0.366,0,62.91793313069909,479664.594,813857.139,18619,0.10131712259372705,12854.33899999992,5522.613999999943,0.2966117406949859,0.6903882593050067
126,126,1326406,56,2020-11-04T03:49:58Z,alabama,2300000,1318255,2074338,2123372,0.624,0.363,0,63.22188449848024,481485.37799999997,827677.344,15847,0.3039513677811527,13820.205000000075,1820.783999999985,0.11489770934561652,0.8721022906543873
127,127,1355319,57,2020-11-04T03:50:06Z,alabama,2300000,1318255,2074338,2123372,0.624,0.363,0,63.22188449848024,491980.79699999996,845719.056,28913,0.0,18041.71199999994,10495.418999999994,0.3629999999999998,0.623999999999998
128,128,1441203,61,2020-11-04T03:51:49Z,alabama,2300000,1318255,2074338,2123372,0.631,0.35600000000000004,0,63.93110435663626,513068.26800000004,909399.093,85884,0.7092198581560183,63680.03700000001,21087.471000000078,0.24553433701271574,0.7414656629872853
129,129,1447063,61,2020-11-04T03:52:41Z,alabama,2300000,1318255,2074338,2123372,0.632,0.355,0,64.03242147923,513707.365,914543.816,5860,0.10131712259373415,5144.722999999998,639.0969999999506,0.10906092150169806,0.8779390784982932
130,130,1458644,61,2020-11-04T03:53:35Z,alabama,2300000,1318255,2074338,2123372,0.632,0.355,0,64.03242147923,517818.62,921863.008,11581,0.0,7319.192000000039,4111.255000000005,0.3550000000000004,0.6320000000000033
131,131,1504394,63,2020-11-04T03:54:06Z,alabama,2300000,1318255,2074338,2123372,0.635,0.35200000000000004,0,64.33637284701113,529546.6880000001,955290.1900000001,45750,0.3039513677811385,33427.18200000003,11728.068000000087,0.256351213114756,0.7306487868852466
132,132,1527500,64,2020-11-04T03:54:19Z,alabama,2300000,1318255,2074338,2123372,0.637,0.35,0,64.53900709219859,534625.0,973017.5,23106,0.2026342451874541,17727.30999999994,5078.311999999918,0.2197832597593663,0.7672167402406275
133,133,1529147,64,2020-11-04T03:55:07Z,alabama,2300000,1318255,2074338,2123372,0.637,0.35,0,64.53900709219859,535201.45,974066.639,1647,0.0,1049.1389999999665,576.4499999999534,0.3499999999999717,0.6369999999999797
134,134,1537999,65,2020-11-04T03:55:21Z,alabama,2300000,1318255,2074338,2123372,0.638,0.35,0,64.5748987854251,538299.65,981243.362,8852,0.03589169322651742,7176.722999999998,3098.20000000007,0.3500000000000079,0.810745933122458
135,135,1544770,65,2020-11-04T03:56:43Z,alabama,2300000,1318255,2074338,2123372,0.639,0.349,0,64.6761133603239,539124.73,987108.03,6771,0.10121457489879049,5864.668000000063,825.0799999999581,0.12185496972381599,0.8661450302761872
136,136,1546202,65,2020-11-04T03:59:40Z,alabama,2300000,1318255,2074338,2123372,0.639,0.349,0,64.6761133603239,539624.498,988023.078,1432,0.0,915.0479999999516,499.76800000004005,0.34900000000002795,0.6389999999999662
137,137,1575524,66,2020-11-04T04:00:00Z,alabama,2300000,1318255,2074338,2123372,0.643,0.345,0,65.08097165991903,543555.7799999999,1013061.932,29322,0.40485829959513353,25038.85400000005,3931.28199999989,0.13407277811881488,0.8539272218811831
138,138,1607898,68,2020-11-04T04:03:03Z,alabama,2300000,1318255,2074338,2123372,0.644,0.34299999999999997,0,65.2482269503546,551509.014,1035486.312,32374,0.16725529043557685,22424.380000000005,7953.234000000055,0.24566732563168145,0.6926663371841603
139,139,1608907,68,2020-11-04T04:04:42Z,alabama,2300000,1318255,2074338,2123372,0.644,0.34299999999999997,0,65.2482269503546,551855.1009999999,1036136.108,1009,0.0,649.795999999973,346.0869999999413,0.34299999999994185,0.6439999999999733
140,140,1619603,68,2020-11-04T04:12:03Z,alabama,2300000,1318255,2074338,2123372,0.645,0.342,0,65.34954407294832,553904.226,1044643.935,10696,0.10131712259371284,8507.827000000048,2049.1250000001164,0.19157862752431903,0.7954213724756963
141,141,1641573,69,2020-11-04T04:15:33Z,alabama,2300000,1318255,2074338,2123372,0.645,0.342,0,65.34954407294832,561417.966,1058814.585,21970,0.0,14170.649999999907,7513.739999999991,0.3419999999999996,0.6449999999999958
142,142,1662540,70,2020-11-04T04:17:29Z,alabama,2300000,1318255,2074338,2123372,0.648,0.33899999999999997,0,65.65349544072949,563601.0599999999,1077325.92,20967,0.30395136778116694,18511.334999999963,2183.0939999999246,0.10412047503218985,0.8828795249678048
143,143,1665303,70,2020-11-04T04:18:55Z,alabama,2300000,1318255,2074338,2123372,0.648,0.33899999999999997,0,65.65349544072949,564537.717,1079116.344,2763,0.0,1790.4240000001155,936.6570000000065,0.33900000000000236,0.6480000000000418
144,144,1669292,70,2020-11-04T04:27:41Z,alabama,2300000,1318255,2074338,2123372,0.648,0.33899999999999997,0,65.65349544072949,565889.9879999999,1081701.216,3989,0.0,2584.871999999974,1352.2709999999497,0.33899999999998737,0.6479999999999935
145,145,1713773,72,2020-11-04T04:33:36Z,alabama,2300000,1318255,2074338,2123372,0.648,0.33899999999999997,0,65.65349544072949,580969.0469999999,1110524.904,44481,0.0,28823.688000000082,15079.059000000008,0.3390000000000002,0.6480000000000018
146,146,1715970,72,2020-11-04T04:39:13Z,alabama,2300000,1318255,2074338,2123372,0.648,0.33899999999999997,0,65.65349544072949,581713.83,1111948.56,2197,0.0,1423.655999999959,744.783000000054,0.33900000000002456,0.6479999999999814
147,147,1750084,74,2020-11-04T04:43:59Z,alabama,2300000,1318255,2074338,2123372,0.6509999999999999,0.336,0,65.95744680851064,588028.224,1139304.684,34114,0.3039513677811527,27356.123999999836,6314.3940000000875,0.18509685173242912,0.8019031482675686
148,148,1801704,76,2020-11-04T04:47:53Z,alabama,2300000,1318255,2074338,2123372,0.648,0.33799999999999997,0,65.72008113590265,608975.9519999999,1167504.192,51620,-0.2373656726079929,28199.508000000147,20947.727999999886,0.40580643161565066,0.5462903525765236
149,149,1823884,77,2020-11-04T04:59:39Z,alabama,2300000,1318255,2074338,2123372,0.649,0.337,0,65.82150101419879,614648.908,1183700.716,22180,0.10141987829614152,16196.523999999976,5672.956000000122,0.2557689810640271,0.7302310189359773
150,150,1866433,78,2020-11-04T05:04:23Z,alabama,2300000,1318255,2074338,2123372,0.647,0.33899999999999997,0,65.6186612576065,632720.7869999999,1207582.151,42549,-0.20283975659228304,23881.435000000056,18071.87899999984,0.42473099250275775,0.5612690074972397
151,151,1866604,78,2020-11-04T05:05:17Z,alabama,2300000,1318255,2074338,2123372,0.647,0.33899999999999997,0,65.6186612576065,632778.7559999999,1207692.788,171,0.0,110.63699999987148,57.96900000004098,0.33900000000023967,0.6469999999992484
152,152,1962099,82,2020-11-04T05:06:58Z,alabama,2300000,1318255,2074338,2123372,0.64,0.34700000000000003,0,64.84295845997973,680848.353,1255743.36,95495,-0.7757027976267779,48050.57200000016,48069.59700000007,0.5033729200481708,0.5031736949578529
153,153,1974957,83,2020-11-04T05:34:58Z,alabama,2300000,1318255,2074338,2123372,0.638,0.348,0,64.70588235294119,687285.036,1260022.566,12858,-0.13707610703853845,4279.206000000006,6436.682999999961,0.5005975268315416,0.3328049463369113
154,154,1997169,84,2020-11-04T05:40:33Z,alabama,2300000,1318255,2074338,2123372,0.639,0.34700000000000003,0,64.80730223123733,693017.643,1276190.991,22212,0.10141987829614152,16168.424999999814,5732.607000000076,0.25808603457590834,0.7279139654240867
155,155,2002041,84,2020-11-04T05:52:31Z,alabama,2300000,1318255,2074338,2123372,0.639,0.34700000000000003,0,64.80730223123733,694708.2270000001,1279304.199,4872,0.0,3113.2080000001006,1690.5840000000317,0.3470000000000065,0.6390000000000207
156,156,2009963,84,2020-11-04T06:12:38Z,alabama,2300000,1318255,2074338,2123372,0.639,0.348,0,64.74164133738601,699467.124,1284366.357,7922,-0.0656608938513159,5062.158000000054,4758.896999999881,0.6007191365816562,0.6390000000000068
157,157,2037602,89,2020-11-04T06:27:48Z,alabama,2300000,1318255,2074338,2123372,0.64,0.34700000000000003,0,64.84295845997973,707047.8940000001,1304065.28,27639,0.10131712259371284,19698.92299999995,7580.770000000135,0.27427801295271664,0.7127219870472865
158,158,2039674,89,2020-11-04T06:29:29Z,alabama,2300000,1318255,2074338,2123372,0.64,0.34600000000000003,0,64.90872210953347,705727.204,1305391.36,2072,0.06576364955374459,1326.0800000000745,-1320.6900000000605,-0.6373986486486779,0.640000000000036
159,159,2054943,89,2020-11-04T06:30:35Z,alabama,2300000,1318255,2074338,2123372,0.639,0.34700000000000003,0,64.80730223123733,713065.221,1313108.577,15269,-0.10141987829614152,7717.216999999946,7338.016999999993,0.48058268386927716,0.5054173161307188
160,160,2056085,89,2020-11-04T06:31:52Z,alabama,2300000,1318255,2074338,2123372,0.639,0.34700000000000003,0,64.80730223123733,713461.4950000001,1313838.315,1142,0.0,729.7379999998957,396.2740000000922,0.34700000000008074,0.6389999999999086
161,161,2062702,90,2020-11-04T06:32:55Z,alabama,2300000,1318255,2074338,2123372,0.64,0.34700000000000003,0,64.84295845997973,715757.594,1320129.28,6617,0.035656228742396934,6290.965000000084,2296.098999999929,0.3469999999999893,0.9507276711500807
162,162,2075240,90,2020-11-04T06:33:57Z,alabama,2300000,1318255,2074338,2123372,0.6409999999999999,0.345,0,65.01014198782961,715957.7999999999,1330228.8399999999,12538,0.1671835278498861,10099.559999999823,200.20599999988917,0.015967937470082086,0.8055160312649404
163,163,2107783,92,2020-11-04T06:35:22Z,alabama,2300000,1318255,2074338,2123372,0.635,0.35200000000000004,0,64.33637284701113,741939.616,1338442.205,32543,-0.6737691408184787,8213.365000000224,25981.816000000108,0.7983841686384202,0.25238499830993527
164,164,2109338,92,2020-11-04T06:36:18Z,alabama,2300000,1318255,2074338,2123372,0.635,0.35200000000000004,0,64.33637284701113,742486.976,1339429.6300000001,1555,0.0,987.4250000000466,547.359999999986,0.35199999999999104,0.63500000000003
165,165,2120162,92,2020-11-04T06:37:13Z,alabama,2300000,1318255,2074338,2123372,0.636,0.35100000000000003,0,64.43768996960486,744176.8620000001,1348423.0320000001,10824,0.10131712259372705,8993.402000000002,1689.8860000000568,0.15612398373984265,0.8308760162601627
166,166,2141270,93,2020-11-04T06:38:09Z,alabama,2300000,1318255,2074338,2123372,0.634,0.35200000000000004,0,64.3002028397566,753727.04,1357565.18,21108,-0.1374871298482674,9142.147999999812,9550.177999999956,0.45244352851999037,0.43311294296000624
167,167,2145118,93,2020-11-04T06:39:10Z,alabama,2300000,1318255,2074338,2123372,0.634,0.35200000000000004,0,64.3002028397566,755081.5360000001,1360004.812,3848,0.0,2439.6319999999832,1354.4960000000428,0.35200000000001114,0.6339999999999957
168,168,2157715,94,2020-11-04T06:55:35Z,alabama,2300000,1318255,2074338,2123372,0.634,0.353,0,64.23505572441742,761673.3949999999,1367991.31,12597,-0.0651471153391725,7986.498000000138,6591.858999999822,0.5232880050805606,0.6340000000000109
169,169,2159275,94,2020-11-04T07:10:16Z,alabama,2300000,1318255,2074338,2123372,0.633,0.353,0,64.19878296146045,762224.075,1366821.075,1560,-0.03627276295696902,-1170.2350000001024,550.6800000000512,0.35300000000003284,-0.7501506410257067
170,170,2230255,97,2020-11-04T08:02:25Z,alabama,2300000,1318255,2074338,2123372,0.632,0.355,0,64.03242147923,791740.5249999999,1409521.16,70980,-0.16636148223045666,42700.08499999996,29516.449999999953,0.41584178641870884,0.6015791067906447
171,171,2279481,99,2020-11-04T17:07:25Z,alabama,2300000,1318255,2074338,2123372,0.622,0.364,0,63.083164300202846,829731.084,1417837.182,49226,-0.9492571790271498,8316.022000000114,37990.559000000125,0.7717579937431464,0.16893556250762023
172,172,2294456,99,2020-11-04T20:19:14Z,alabama,2300000,1318255,2074338,2123372,0.623,0.363,0,63.18458417849899,832887.5279999999,1429446.088,14975,0.10141987829614152,11608.905999999959,3156.4439999999013,0.2107809015024976,0.775219098497493
173,173,2294523,99,2020-11-04T20:23:33Z,alabama,2300000,1318255,2074338,2123372,0.623,0.363,0,63.18458417849899,832911.8489999999,1429487.829,67,0.0,41.74099999992177,24.320999999996275,0.3629999999999444,0.6229999999988324
174,174,2297471,99,2020-11-04T20:58:46Z,alabama,2300000,1318255,2074338,2123372,0.623,0.363,0,63.18458417849899,833981.973,1431324.433,2948,0.0,1836.6040000000503,1070.124000000069,0.36300000000002336,0.6230000000000171
175,175,2297624,99,2020-11-04T21:08:16Z,alabama,2300000,1318255,2074338,2123372,0.623,0.363,0,63.18458417849899,834037.512,1431419.752,153,0.0,95.31900000013411,55.538999999989755,0.36299999999993304,0.6230000000008765
176,176,2297216,99,2020-11-06T18:37:30Z,alabama,2300000,1318255,2074338,2123372,0.623,0.363,0,63.18458417849899,833889.4079999999,1431165.568,-408,0.0,-254.1840000001248,-148.1040000000503,0.3630000000001233,0.6230000000003059
177,177,2309900,99,2020-11-06T22:25:48Z,alabama,2300000,1318255,2074338,2123372,0.621,0.365,0,62.9817444219067,843113.5,1434447.9,12684,-0.20283975659229014,3282.3319999999367,9224.092000000062,0.7272226426994688,0.25877735730053114
178,178,0,0,2020-11-04T08:38:22Z,arkansas,1225000,684872,1069468,1130635,0.0,0.0,0,50.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
179,179,2119,0,2020-11-04T01:37:24Z,arkansas,1225000,684872,1069468,1130635,0.602,0.366,0,62.1900826446281,775.554,1275.638,2119,12.190082644628099,1275.638,775.554,0.366,0.602
180,180,13130,1,2020-11-04T01:37:46Z,arkansas,1225000,684872,1069468,1130635,0.736,0.235,0,75.79814624098867,3085.5499999999997,9663.68,11011,13.608063596360573,8388.042000000001,2309.9959999999996,0.2097898465171192,0.7617874852420308
181,181,60945,5,2020-11-04T01:42:45Z,arkansas,1225000,684872,1069468,1130635,0.6940000000000001,0.284,0,70.96114519427404,17308.379999999997,42295.83,47815,-4.837001046714633,32632.15,14222.829999999998,0.29745540102478296,0.6824667991216146
182,182,64224,5,2020-11-04T01:43:29Z,arkansas,1225000,684872,1069468,1130635,0.7,0.27699999999999997,0,71.64790174002047,17790.048,44956.799999999996,3279,0.6867565457464337,2660.969999999994,481.6680000000015,0.14689478499542588,0.8115187557182049
183,183,67746,5,2020-11-04T01:48:46Z,arkansas,1225000,684872,1069468,1130635,0.6990000000000001,0.27899999999999997,0,71.47239263803682,18901.134,47354.454000000005,3522,-0.17550910198364988,2397.6540000000095,1111.0859999999993,0.3154701873935262,0.6807649063032395
184,184,73207,6,2020-11-04T01:49:46Z,arkansas,1225000,684872,1069468,1130635,0.705,0.273,0,72.08588957055215,19985.511000000002,51610.935,5461,0.6134969325153321,4256.4809999999925,1084.377000000004,0.1985674784837949,0.7794325215162045
185,185,112053,9,2020-11-04T01:50:45Z,arkansas,1225000,684872,1069468,1130635,0.685,0.293,0,70.04089979550103,32831.528999999995,76756.30500000001,38846,-2.0449897750511212,25145.37000000001,12846.017999999993,0.33069088194408675,0.6473091180559134
186,186,158484,12,2020-11-04T01:52:47Z,arkansas,1225000,684872,1069468,1130635,0.6679999999999999,0.308,0,68.44262295081967,48813.072,105867.31199999999,46431,-1.598276844681365,29111.006999999983,15981.543000000005,0.3441998449311883,0.6269735090779863
187,187,166955,13,2020-11-04T01:54:46Z,arkansas,1225000,684872,1069468,1130635,0.674,0.302,0,69.05737704918033,50420.409999999996,112527.67000000001,8471,0.6147540983606632,6660.358000000022,1607.337999999996,0.18974595679376652,0.7862540432062356
188,188,179877,14,2020-11-04T01:56:45Z,arkansas,1225000,684872,1069468,1130635,0.682,0.294,0,69.87704918032787,52883.837999999996,122676.11400000002,12922,0.8196721311475414,10148.444000000003,2463.428,0.1906382912861786,0.7853617087138216
189,189,180308,14,2020-11-04T02:00:47Z,arkansas,1225000,684872,1069468,1130635,0.6809999999999999,0.295,0,69.77459016393442,53190.86,122789.74799999999,431,-0.10245901639345334,113.63399999997637,307.0220000000045,0.7123480278422378,0.2636519721577178
